% Model:              6zones.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 10 2026, 07:28
% Dimension:          1
% Nodes:              101
% Expressions:        2808
% Description:        Molar concentration, c
% Grid
0                         1                        2                        3                        4                        5                        6                        7                        8                        9                        10                       11                       12                       13                       14                       15                       16                       17                       18                       19                       20                       21                       22                       23                       24                       25                       26                       27                       28                       29                       30                       31                       32                       33                       34                       35                       36                       37                       38                       39                       40                       41                       42                       43                       44                       45                       46                       47                       48                       49                       50                       51                       52                       53                       54                       55                       56                       57                       58                       59                       60                       61                       62                       63                       64                       65                       66                       67                       68                       69                       70                       71                       72                       73                       74                       75                       76                       77                       78                       79                       80                       81                       82                       83                       84                       85                       86                       87                       88                       89                       90                       91                       92                       93                       94                       95                       96                       97                       98                       99                       100                     
% Data
% c (mol/m^3) @ t=0, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         -4.522845772963954E-8    2.1593471701522734E-15   2.4290496195565866E-20   3.2340292311944673E-26   3.2960419531633686E-32   3.0016600099891423E-38   2.5681431685852694E-44   2.111589465229433E-50    1.6890005337406036E-56   1.323917601468139E-62    1.0217940586561936E-68   7.790195122816515E-75    5.880645162805619E-81    4.40291082447294E-87     3.2738666708952004E-93   2.420083364469383E-99    1.779912873506188E-105   1.3033148956459127E-111  9.506353164340405E-118   6.910104932075619E-124   5.007517918951129E-130   3.618794268209379E-136   2.608706507018751E-142   1.876319184338775E-148   1.346775713703902E-154   9.648653579058274E-161   6.900611668883486E-167   4.9273866258890606E-173  3.5132250839958886E-179  2.5015087296252535E-185  1.7788787070148578E-191  1.2635029233544697E-197  8.979433953007197E-204   6.73910718662141E-210    5.052811762093183E-216   3.785004649554184E-222   2.832860975926008E-228   2.1185109616655305E-234  1.58307726667642E-240    1.1821082330810634E-246  8.820892105390045E-253   6.577836539922862E-259   4.90210921582333E-265    3.6511128237502476E-271  2.7178281738139183E-277  2.0220155237247534E-283  1.5035685584184492E-289  1.1175013810114464E-295  8.30172176777638E-302    6.164419155039474E-308   4.5753909424E-314        3.8695E-320              0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
% Data
% c (mol/m^3) @ t=100, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.8551207359120234       0.7035370973406722       0.5550797663659198       0.41872944042835375      0.3012452826774753       0.20630615495644344      0.1343708808297616       0.08324607884942417      0.049116609293720685     0.027660124837926937     0.014910901009438952     0.007720170566018051     0.0038525621851088166    0.001859480197800079     8.709784859475906E-4     3.9714872799876083E-4    1.767945086321399E-4     7.703234612519868E-5     3.292808841974827E-5     1.3836856245125003E-5    5.7262670430073435E-6    2.337555797432708E-6     9.425811625820207E-7     3.759055933422944E-7     1.4842753974798373E-7    5.808202824566263E-8     2.254380461843242E-8     8.685493550711409E-9     3.32377324241448E-9      1.2641703709869145E-9    4.782541453998794E-10    1.8043950301057553E-10   6.910019800498846E-11    2.7161861909324172E-11   1.0633658346741936E-11   4.1473910609952066E-12   1.6119445122660475E-12   6.244687210095308E-13    2.4118470221353237E-13   9.288629933796415E-14    3.567739564754761E-14    1.3669234251364713E-14   5.224788712693035E-15    1.9926239695866843E-15   7.583466848676722E-16    2.8803515562521243E-16   1.0919532064219422E-16   4.132239188597688E-17    1.5610926884690067E-17   5.888027237007222E-18    2.21739110594209E-18     8.338295934874438E-19    3.1311496808971457E-19   1.1742185522849562E-19   4.397824735987396E-20    1.645108058710448E-20    6.146680583493355E-21    2.2940208834338214E-21   8.55232389278899E-22     3.185072700102407E-22    1.1850053528567142E-22   4.4045683676554276E-23   1.6356255777363723E-23   6.0684320321216455E-24   2.249546276225638E-24    8.332057556225233E-25    3.0836199785759132E-25   1.1403349532727847E-25   4.2138411902547097E-26   1.5559965438147975E-26   5.741612874973461E-27    2.117208347679181E-27    7.80201613315607E-28     2.873243061520505E-28    1.057471052929747E-28    3.889584011758195E-29    1.429828563390892E-29    5.2531305062740186E-30   1.92891359905789E-30     7.079040247627191E-31    2.596625940105104E-31    9.519714485844638E-32    3.488380481951201E-32    1.2776585364028933E-32   4.677375062623891E-33    1.7115564810142303E-33   6.260181461269374E-34    2.288727402174485E-34    8.364063280910262E-35    3.055350974797121E-35    1.1156545871088206E-35   4.0721840483427387E-36   1.485791902973543E-36    5.419072477199487E-37    1.9757320785874865E-37   7.200007012869862E-38    2.620485257226115E-38    9.449652473615377E-39    3.1133871453004116E-39   0
% Data
% c (mol/m^3) @ t=200, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.910695049588524        0.8143184375356267       0.7140391059810914       0.613256172441459        0.5153179432541051       0.42324349397217664      0.3394824791230375       0.26574546413763334      0.20292742345023893      0.15113181634407943      0.10978462379394544      0.07781147178657383      0.0538413325065958       0.03640024335656053      0.024067401239712117     0.015579884558342298     0.009885923372256382     0.0061562037065765254    0.00376685516009235      0.0022674310854854662    0.0013442527602105768    7.857775273966606E-4     4.533612499185453E-4     2.584293199520668E-4     1.4567656730845192E-4    8.12751683944108E-5      4.49148026211449E-5      2.460401090558108E-5     1.3369729334434497E-5    7.2128965925956974E-6    3.86929848946629E-6      2.0730621285472167E-6    1.1271307990860507E-6    6.236398398212926E-7     3.43323678062021E-7      1.8812052850916093E-7    1.0262915185751374E-7    5.5761634006575526E-8    3.0182000439864896E-8    1.6278572134771027E-8    8.750635191311716E-9     4.689311407968004E-9     2.5055827995452463E-9    1.3351066595721983E-9    7.09580978973328E-10     3.7621190593872886E-10   1.990070266783926E-10    1.0504266749764534E-10   5.533201548745434E-11    2.9090339634954425E-11   1.526607138736806E-11    7.997484846085433E-12    4.1827867289848335E-12   2.1842382837894586E-12   1.1389107408129499E-12   5.930152634976271E-13    3.083597058164377E-13    1.6013715094029545E-13   8.306053068613084E-14    4.303177171727831E-14    2.226885979147926E-14    1.1511764486677352E-14   5.9448464133153254E-15   3.0669924285049127E-15   1.5807948027634152E-15   8.140394062968148E-16    4.188301743663001E-16    2.153117370968586E-16    1.1059830072498378E-16   5.676664940822367E-17    2.911484467326041E-17    1.492188899657444E-17    7.642445288713603E-18    3.911565486560538E-18    2.0007305528962662E-18   1.0227178510266468E-18   5.224699768947791E-19    2.6675570403928707E-19   1.3611975410869503E-19   6.942109703158107E-20    3.5386052131309105E-20   1.802810950899409E-20    9.18020725653623E-21     4.6724589925548956E-21   2.3770342008537186E-21   1.2087269907580938E-21   6.1436936577044E-22      3.121367277472344E-22    1.5851829693621264E-22   8.047076075233836E-23    4.0834352828347185E-23   2.0713146963928493E-23   1.0502692382056955E-23   5.3232668218026065E-24   2.696541958496041E-24    1.3640104867929875E-24   6.860592642233638E-25    3.3577575577368394E-25   1.4124386513651914E-25   0
% Data
% c (mol/m^3) @ t=300, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.9346285450066157       0.863336658845426        0.7876306901347278       0.709219957150398        0.6299205939740747       0.5515504765658669       0.47582443241711947      0.40425907690306245      0.33809568754217184      0.27824760235038476      0.22527591853830622      0.17939409731184772      0.1404988595669964       0.10822193403667246      0.08199521898024668      0.061121064109128556     0.044839799593145914     0.032388196035895184     0.023044838698652974     0.016160902461018787     0.01117700851823299      0.00762838712534739      0.005141349337385944     0.0034241699818106605    0.002255105679118289     0.0014696450320790188    9.484068240087455E-4     6.064950739760674E-4     3.846503396297856E-4     2.4221751695270954E-4    1.5176371965090578E-4    9.50945654625144E-5      6.0401099035297534E-5    3.887105032667363E-5     2.4892639131067062E-5    1.5870201321202516E-5    1.007754601424626E-5     6.376352006477499E-6     4.021696279251183E-6     2.5294727919248954E-6    1.5870425369356715E-6    9.936390962900802E-7     6.209886708754962E-7     3.8750430343419077E-7    2.41501480729082E-7      1.5035427027609092E-7    9.353122165765676E-8     5.8146638040138934E-8    3.613204211445528E-8     2.2445220056721956E-8    1.3940345923044405E-8    8.657415058169148E-9     5.376591150276897E-9     3.339350193163562E-9     2.0743347649758275E-9    1.288776815040258E-9     8.008913327749743E-10    4.97825465495874E-10     3.0952454953506027E-10   1.9250020986104272E-10   1.197530007349406E-10    7.45177094837997E-11     4.638179630186293E-11    2.887661976163517E-11    1.7982523173680097E-11   1.1200939674399457E-11   6.978329526401022E-12    4.348455931605739E-12    2.710182852380339E-12    1.6894114858333387E-12   1.0532687728236823E-12   6.567555253335947E-13    4.09565324816355E-13     2.554418521273353E-13    1.5933281919465353E-13   9.939350530572651E-14    6.200775490854506E-14    3.868701940245364E-14    2.4138606408307946E-14   1.5062030225367787E-14   9.398884293507378E-15    5.865268948114855E-15    3.6602947030360015E-15   2.2843286292837396E-15   1.4256524575408294E-15   8.89773898447361E-16     5.553350596979103E-16    3.466080021529312E-16    2.16335941168168E-16     1.3502782065761367E-16   8.427869270984424E-17    5.260167773332313E-17    3.282686418498815E-17    2.047771834758025E-17    1.2757045564363658E-17   7.912494766299583E-18    4.837235214826229E-18    2.8140002449222534E-18   1.3417437411625498E-18   0
% Data
% c (mol/m^3) @ t=400, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.948749134222661        0.89252968284598         0.8321543417453587       0.7685872936510686       0.7029063400715045       0.6362576763287602       0.5698060187039007       0.5046832632286822       0.44193910223264454      0.38249700485787264      0.32711864972879057      0.2763792710222707       0.23065546787846983      0.19012590433107449      0.1547841171182565       0.12446151446939253      0.09885776080070015      0.07757523845399086      0.06015422681957966      0.04610582041611222      0.034940316523316924     0.026189683199086197     0.019423604179502306     0.01425935258309119      0.010366288507736621     0.007466082470661558     0.005329860143662101     0.003773395359954102     0.002651308961792061     0.001851017188737486     0.0012869588479518198    8.954443373836747E-4     6.30327076682846E-4      4.478377817342145E-4     3.1641636278934124E-4    2.2238806079418152E-4    1.5552618503934036E-4    1.0825662229109108E-4    7.502014353872717E-5     5.1770404642828475E-5    3.5585050218835864E-5    2.4368708854190475E-5    1.662905401452125E-5     1.1309896700268632E-5    7.668082745272866E-6     5.183560956895121E-6     3.4942545951439044E-6    2.3492709309932337E-6    1.5755314691835759E-6    1.0541338759335514E-6    7.037117127440699E-7     4.6878774159211114E-7    3.1166571988835865E-7    2.068135263531949E-7     1.369899974296976E-7     9.058556216207307E-8     5.980355143534861E-8     3.942104330377949E-8     2.5947496447622697E-8    1.7055325146981154E-8    1.1195688055896263E-8    7.339983092024999E-9     4.806382919856807E-9     3.1437260551045546E-9    2.0539816275860504E-9    1.3405872856997444E-9    8.740981363509872E-10    5.693909208723859E-10    3.7056441402622394E-10   2.409551802898955E-10    1.5654665889653685E-10   1.0162510758438047E-10   6.592069555439728E-11    4.272865103455957E-11    2.7676144378439265E-11   1.7914004844203984E-11   1.1587547847800445E-11   7.490531188073194E-12    4.839113793762931E-12    3.124356622323232E-12    2.016071051784976E-12    1.3001995453144871E-12   8.380717043424701E-13    5.399169868439361E-13    3.476600025575954E-13    2.2375425784066485E-13   1.4394059039844963E-13   9.255433433879798E-14    5.948633314704472E-14    3.8216294939696296E-14   2.4540928598754974E-14   1.5751904264454796E-14   1.0104822066431855E-14   6.476272354640521E-15    4.1422937922901025E-15   2.63494459659678E-15     1.6487281735985085E-15   9.780733108806712E-16    4.726637359718082E-16    0
% Data
% c (mol/m^3) @ t=500, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.9580058658813936       0.9117827252843326       0.8618144529175037       0.8086961941931842       0.753116877037182        0.6958368606991149       0.6376617366363003       0.5794135980915187       0.5219013217567514       0.465891530219131        0.41208190757516755      0.3610784125233271       0.3133776758792074       0.269355499194697        0.22926191793992756      0.19322279786841257      0.16124744560235507      0.13324128504007304      0.10902232601523847      0.08833996477585043      0.07089462299765396      0.056356847175036265     0.04438472660147526      0.03463880386009721      0.026793998382043514     0.02054839555779925      0.015629035703802335     0.011795047840890693     0.00883860649740349      0.0065842517772823515    0.004887118295695221     0.003630585920534404     0.0027238135971293853    0.0020572492222550526    0.0015446167556842525    0.0011531243161176132    8.561475558032021E-4     6.323123737175147E-4     4.646397771493572E-4     3.3977482194723357E-4    2.473100483867201E-4     1.7920529583901544E-4    1.2929989873305712E-4    9.290958780836763E-5     6.649846074990807E-5     4.74156886139323E-5      3.368679347055017E-5     2.3850047653238093E-5    1.6829560614547085E-5    1.1837758570855682E-5    8.30110499048592E-6      5.80398172998047E-6      4.046610072986111E-6     2.8137206325765454E-6    1.9513793408668913E-6    1.3499514996456074E-6    9.316502267508349E-7     6.414848714706837E-7     4.407145240854749E-7     3.021360413662011E-7     2.0670786900981407E-7    1.4114133446850126E-7    9.618913717028078E-8     6.543390172774636E-8     4.4433809579913214E-8    3.0122141797210845E-8    2.0386659226720177E-8    1.3775879451351121E-8    9.294577449718003E-9     6.261810438257265E-9     4.212617219262939E-9     2.83013260663226E-9      1.8988218981221144E-9    1.272340674972349E-9     8.514958944427515E-10    5.69166213202714E-10     3.800053880179375E-10    2.5342558220679336E-10   1.6882489650666816E-10   1.123472666127828E-10    7.468657295857434E-11    4.960095019160307E-11    3.290923502860023E-11    2.181414819329747E-11    1.4446520443860277E-11   9.558816485585188E-12    6.319339449956602E-12    4.174227658219379E-12    2.755032099577851E-12    1.8168972873138623E-12   1.1972613606958024E-12   7.882954143862513E-13    5.185292565251294E-13    3.406091785909178E-13    2.2313865425805607E-13   1.4522407631612063E-13   9.279055726263297E-14    5.6015873732877563E-14   2.739407780547967E-14    0
% Data
% c (mol/m^3) @ t=600, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.9646320260082978       0.9256128195468709       0.8832452399549188       0.8379154711956608       0.7900842846461896       0.7402751172769687       0.6890593982099515       0.6370397261765751       0.5848316413799516       0.5330448358370999       0.4822646969244021       0.4330350734439185       0.3858430900784438       0.34110671716792873      0.29916563548386216      0.2602757315648595       0.2246073332821184       0.19224706523152976      0.16320298795510732      0.13741250178125017      0.11475236041645011      0.09505006187332504      0.0780958693431153       0.06365475990511227      0.05147769579236933      0.04131174760486405      0.032908754938175695     0.026032370763908467     0.020463487127155094     0.01600417077076891      0.012480342303723817     0.00974351025284837      0.007671924322309077     0.006071071614831144     0.0047762947586247615    0.0037363763808232046    0.002906792763697427     0.0022493261611337577    0.0017315577862956       0.001326291487487203     0.001010949178958132     7.669699351587336E-4     5.792360256843937E-4     4.3554153509255117E-4    3.2611282249094664E-4    2.431849994717774E-4     1.8063478546801335E-4    1.336674017582939E-4     9.855341303097348E-5     7.24104303277357E-5      5.302417057803664E-5     3.87033646610111E-5      2.816328240210114E-5     2.0433090657396523E-5    1.4782796973005372E-5    1.0666096313182364E-5    7.67599110526227E-6      5.510569510075904E-6     3.946788988264567E-6     2.820515758338185E-6     2.011415155026071E-6     1.431576335082118E-6     1.0169924596776382E-6    7.212106018045028E-7     5.106206027958978E-7     3.609750983278555E-7     2.5482958150925286E-7    1.796666294683254E-7     1.265265412558465E-7     8.901118199671142E-8     6.256173316644728E-8     4.3936687299638085E-8    3.0835696435728394E-8    2.162928749903751E-8     1.5165167553380677E-8    1.0629765931567177E-8    7.44949628914351E-9      5.220501346046986E-9     3.6587687847511295E-9    2.564780944301166E-9     1.7985096341540614E-9    1.2617585863137984E-9    8.857139796321081E-10    6.22179503215175E-10     4.374135273745552E-10    3.0780095840509496E-10   2.1681675325896752E-10   1.5289755078461853E-10   1.0795096994449118E-10   7.631215790651693E-11    5.401369353966134E-11    3.827478915938908E-11    2.7143744601079192E-11   1.924723712003546E-11    1.3613701354045887E-11   9.547444217492526E-12    6.536370069254274E-12    4.179933463508682E-12    2.1254515323515496E-12   0
% Data
% c (mol/m^3) @ t=700, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.9697311672766563       0.9362770988030594       0.8998259267385198       0.8606291469228382       0.8189976079652673       0.7752953842052928       0.7299316858013709       0.6833510561055491       0.6360221955080357       0.5884258267454676       0.5410420743862827       0.4943378667028038       0.4487548782615904       0.40469851436928866      0.3625283934911524       0.32255071205815694      0.2850127806924626       0.25009990678248895      0.2179346724529493       0.1885785279179912       0.16203549771280953      0.1382576913240472       0.11715222929472752      0.09858914780914162      0.08240983270966298      0.06843555773343671      0.05647575764735331      0.04633574805960571      0.037823701307131856     0.030756792789868388     0.024966536051232904     0.020303421094820414     0.016641054344981615     0.013696889094163424     0.011217155101061025     0.00914159901860742      0.007414829088220112     0.005986623614551113     0.004812024986351925     0.003851259345049391     0.003069521816349794     0.002436664702859759     0.0019268219495564274    0.00151799822274849      0.0011916456523037517    9.322461076263625E-4     7.269121098113803E-4     5.650153081301225E-4     4.3784795481624766E-4    3.383200110760476E-4     2.606923711433772E-4     2.0034512983394524E-4    1.5357875575674283E-4    1.1744537567599033E-4    8.960703740341242E-5     6.821771939528851E-5     5.1825926409818805E-5    3.929489565493685E-5     2.9737692055386214E-5    2.2464760488745488E-5    1.694180219820275E-5     1.2756134829588207E-5    9.589969482319042E-6     7.199287292515678E-6     5.397219308326071E-6     4.0410261320675994E-6    3.0219389789678855E-6    2.2572634350562036E-6    1.6842638339783674E-6    1.25544258312505E-6      9.349077213263487E-7     6.95586107388383E-7      5.170913177464571E-7     3.840967018000416E-7     2.850969558722937E-7     2.1146761159187345E-7    1.5675232147777653E-7    1.1612386829403776E-7    8.597733314430558E-8     6.362356924121754E-8     4.705864023952149E-8     3.479067174491386E-8     2.5710012252096094E-8    1.8992005946168767E-8    1.4024280929189735E-8    1.035243747478235E-8     7.63952590901668E-9      5.6358443478701886E-9    4.156449025989704E-9     3.0644206428128202E-9    2.2584198013818173E-9    1.6634318799061725E-9    1.2238757460436038E-9    8.984533050353248E-10    6.562635878817072E-10    4.738063134393491E-10    3.32560961784413E-10     2.1684818017766076E-10   1.1165340884021801E-10   0
% Data
% c (mol/m^3) @ t=800, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.9737224157413151       0.9446391547254436       0.9128656771535126       0.8785664789061195       0.8419535246187162       0.8032832427376362       0.7628521142269772       0.720990943970646        0.6780579611848467       0.6344309497151611       0.5904986581903136       0.5466517808310964       0.5032738295059256       0.4607322338295681       0.4193700065850602       0.37949829506108457      0.3413901045632249       0.3052754291535849       0.27133795882947886      0.23971345561579796      0.2104898085461331       0.18370869538816054      0.15936870380393847      0.13742970270032645      0.11781821103014208      0.10043348974376312      0.08515408431910818      0.0718445694312989       0.060362290962911645     0.05056395927682757      0.04231201616618332      0.035480770624103625     0.02996237034045416      0.02539011247164873      0.02141810198112939      0.017987352791779588     0.015040688151594872     0.012523578932368757     0.01038477451974975      0.008576739338964618     0.007055914464900757     0.00578282779378281      0.004722078166949972     0.0038422189931225518    0.003115565713683686     0.002517949293028736     0.002028435155952424     0.0016290239457279745    0.0013043473866466329    0.0010413695862887594    8.291014296183699E-4     6.583333721538092E-4     5.213899648202967E-4     4.119078392874134E-4     3.246376283540522E-4     2.552693560567721E-4     2.0028016401284096E-4    1.5680279897905736E-4    1.225130277206893E-4     9.553402848056813E-5     7.43557978331899E-5      5.77676770906964E-5      4.480221870823947E-5     3.468876044047596E-5     2.681523804068711E-5     2.069693473465963E-5     1.5951029500749584E-5    1.227596095984706E-5     9.434766117265098E-6     7.2416815710861625E-6    5.551408528400944E-6     4.2505422795508255E-6    3.250752432763086E-6     2.4833732941728664E-6    1.8951255467204515E-6    1.4447421479784008E-6    1.1003144231110445E-6    8.372098955206467E-7     6.364425941966551E-7     4.834004076253098E-7     3.6685340354982813E-7    2.7818266871991136E-7    2.1078179961473636E-7    1.5959325001513296E-7    1.2074978065281765E-7    9.129764789084475E-8     6.898323264458401E-8     5.2088809891778197E-8    3.930630665257006E-8     2.9640364741653204E-8    2.2333952049312764E-8    1.6811261846291394E-8    1.2633788179486891E-8    9.466329476728833E-9     7.050293857379403E-9     5.18207827506439E-9      3.6944631524532095E-9    2.438862714444765E-9     1.2658042465554942E-9    0
% Data
% c (mol/m^3) @ t=900, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.9769096761751419       0.9513267013636288       0.9233200532422604       0.8929973334336456       0.860504409455759        0.8260240529328545       0.7897735606508288       0.7520013806006948       0.7129828026608703       0.6730148115779109       0.6324102367469054       0.5914913671182548       0.5505832284143956       0.5100067417832351       0.4700719962527089       0.43107187041643424      0.3932762307163359       0.3569269142179906       0.3222336734374545       0.28937122099830903      0.258477464965022        0.22965297465355872      0.2029616651370296       0.17843264035403933      0.1560630933847914       0.13582213129527365      0.11765537335488803      0.10149016672835875      0.08724127304573753      0.07481690148503685      0.06412499702388424      0.05507973337983891      0.04760820540303425      0.04126739169023187      0.03562190704180168      0.030622426545857034     0.02621828174166963      0.022358525105872863     0.018992860593357492     0.01607242828779343      0.013550439275003441     0.011382663723318222     0.009527780641926659     0.007947601833213552     0.006607185212676024     0.005474854076941503     0.004522139245564016     0.0037236604998256715    0.0030569626091408097    0.0025023196770637135    0.0020425197343751094    0.0016626396060696828    0.001349818199794455     0.0010930345915526973    8.82895678070846E-4      7.11436757688073E-4      5.719372069635571E-4     4.587524374674772E-4     3.67162534833113E-4      2.9323738155401154E-4    2.3371762376484008E-4    1.8591053637678718E-4    1.4759964670822866E-4    1.1696687185630883E-4    9.25258893827379E-5      7.30654769089785E-5      5.760160911162605E-5     4.533717819876908E-5     3.5628296501728875E-5    2.7956239786002E-5       2.1904191606030547E-5    1.713804841477182E-5     1.3390639392940446E-5    1.0448802309299557E-5    8.142836178022996E-6     6.337922649924546E-6     4.927170997540105E-6     3.825996561647479E-6     2.9675901420519843E-6    2.2992766726718304E-6    1.7795963057514386E-6    1.3759704362537257E-6    1.0628398974075433E-6    8.20183183314297E-7      6.323396832353243E-7     4.870770652140123E-7     3.7485358463782145E-7    2.882356179583989E-7     2.2143847861036875E-7    1.6996485389547227E-7    1.3032025125334033E-7    9.978885545545667E-8     7.625632302948118E-8     5.8068374247880196E-8    4.3915624544010735E-8    3.273588757668397E-8     2.3625034069635554E-8    1.5746093674393727E-8    8.223076819355465E-9     0
% Data
% c (mol/m^3) @ t=1000, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.9795141372003611       0.9567976788077334       0.9318889689696035       0.9048572416245924       0.8758028562048491       0.8448568159567686       0.8121795419169165       0.7779588984439417       0.742407491107951        0.7057592838203481       0.6682656083244715       0.6301906644005146       0.5918066321234577       0.5533885369917371       0.5152090235269666       0.4775332020009163       0.4406137354973338       0.40468633012272737      0.36996577980713186      0.33664269919772444      0.30488105452133246      0.27481657429200107      0.24655609106081658      0.22017783402015237      0.1957326622997526       0.17324620232198112      0.15272183150787033      0.13414443644799612      0.11748486733232871      0.10270501227450299      0.08976342476618004      0.0786214537694233       0.06924984721574268      0.061139025093318894     0.0537706502588859       0.047110167139292156     0.04111920439496622      0.035756580181199864     0.030979265382844824     0.02674327971508286      0.023004501481842164     0.01971937776924605      0.01684552756515297      0.014342235459277153     0.012170838000381646     0.010295008360436628     0.008680947647823373     0.007297493051054049     0.006116154055150726     0.005111088359179046     0.004259028956189621     0.0035391732412657236    0.0029330441101897303    0.002424331910007115     0.0019987248979401718    0.001643734634076463     0.0013485215360906212    0.001103724704632693     9.012991149834715E-4     7.343623807625491E-4     5.970525354450949E-4     4.8439764602986146E-4    3.921975636349713E-4     3.169177175730575E-4     2.5559455987851025E-4    2.0575205267527003E-4    1.6532844750694406E-4    1.32612520764748E-4      1.0618839068362772E-4    8.488803840596828E-5     6.775067915257944E-5     5.398817185867035E-5     4.2955710376031786E-5    3.4127101424608845E-5    2.707399993253629E-5     2.1448538237683083E-5    1.6968849655264237E-5    1.3407047634601035E-5    1.057927816082018E-5     8.337514652262935E-6     6.562811130246371E-6     5.159770899516607E-6     4.052024547393667E-6     3.1785430310292413E-6    2.490639327134352E-6     1.949535952929707E-6     1.5243960254071286E-6    1.1907327918712836E-6    9.291270959065939E-7     7.241943588055703E-7     5.637526260763928E-7     4.38151256017406E-7      3.397260313637288E-7     2.6235085774766026E-7    2.0105860872108228E-7    1.5170367101415354E-7    1.1063553656260007E-7    7.434498058113639E-8     3.902960945649428E-8     0
% Data
% c (mol/m^3) @ t=1100, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
1                         0.9816845977792087       0.9613609950293222       0.9390467419368558       0.9147844057745366       0.8886420969608415       0.8607134725285845       0.8311171881272162       0.7999957847978361       0.7675140135369646       0.7338566185912944       0.6992256188807223       0.663837145226324        0.6279179084047946       0.5917013886866644       0.5554238506946141       0.5193202974655863       0.483620483958879        0.44854511252440493      0.41430233082853235      0.38108464645005796      0.349066362066227        0.3184016213522358       0.28922313915290276      0.2616416710896172       0.23574625862928103      0.2116052669385108       0.18926821574769204      0.1687683890282062       0.15012619841569716      0.13335326857473268      0.11845721031434249      0.10544704904289755      0.09433928149740774      0.08456803656624078      0.07554089043279595      0.06723977863886141      0.059641351001448975     0.052717738344897506     0.046437352181464726     0.04076569109435922      0.03566613004054991      0.0311006720493124       0.027030645566817706     0.02341733471487696      0.020222533747174035     0.01740902079243631      0.014940949411636097     0.012784159455561555     0.010906411127484757     0.009277548012970446     0.00786959614990105      0.006656807018132091     0.005615652689957381     0.0047247813707355394    0.003964941248827071     0.0033188800395372716    0.0027712269181009515    0.002308362753166626     0.0019182837267314062    0.001590462601158239     0.0013157111011732547    0.0010860461419673901    8.945619690991926E-4     7.353096904314133E-4     6.031851779569444E-4     4.938258969512322E-4     4.0351687718548183E-4    3.291057695881704E-4     2.679267241139782E-4     2.1773267243043975E-4    1.7663549404571812E-4    1.4305347866281864E-4    1.1566546341098565E-4    9.337101445993013E-5     7.525603246809142E-5     6.056318529155844E-5     4.866660514130535E-5     3.905032744314077E-5     3.1289992240539486E-5    2.5037373910480328E-5    2.0007349588924673E-5    1.5966959822050238E-5    1.2726255733906753E-5    1.0130664886886731E-5    8.054642694319084E-6     6.3964075839750225E-6    5.073586090367454E-6     4.019618734820522E-6     3.180799036031779E-6     2.5138363780922893E-6    1.9838487971353684E-6    1.5627039762041151E-6    1.2276356213856709E-6    9.600673930804981E-7     7.445766723531539E-7     5.679238929041731E-7     4.1805702381359227E-7    2.8297024659619795E-7    1.492431991309763E-7     0
% Data
% c (mol/m^3) @ t=1200, u1=0.01, u2=0.01, u3=0.01, u4=0.02, u5=0.02, u6=0.02
