case_id,u1,u2,u3,u4,t_days,t_star,x_star,c_comsol_star,c_model_star,abs_err,rel_err
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.0,1.0,0.810797393321991,0.18920260667800903,0.18920260667781982
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.02040816326530612,0.6974776144437437,0.5940016508102417,0.10347596363350198,0.14835739741393472
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.04081632653061224,0.40913889693848626,0.38476768136024475,0.024371215578241512,0.05956709508811659
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.061224489795918366,0.1974977540429723,0.22002291679382324,0.022525162750850952,0.11405275396618328
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.08163265306122448,0.07767392055461558,0.11199299991130829,0.034319079356692705,0.4418352918354337
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1020408163265306,0.025058242423949852,0.05185539275407791,0.02679715033012806,1.0693946477046938
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.12244897959183673,0.006773001166611723,0.022361179813742638,0.015588178647130914,2.3015171947220514
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.14285714285714285,0.0015770511372708025,0.009143099188804626,0.007566048051533824,4.797592080514147
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.16326530612244897,0.00032519632983823293,0.003585576545447111,0.003260380215608878,10.02588254057127
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.17500000000000002,0.00012691342737866952,0.0020594901870936155,0.001932576759714946,15.227519927589919
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.17954545454545456,8.15669898755142e-05,0.0016565629048272967,0.0015749959149517826,19.309231565934653
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.18367346938775508,6.083078207013543e-05,0.001357502769678831,0.0012966719876086957,21.31604957499372
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1840909090909091,5.8989695245696226e-05,0.0013303504092618823,0.001271360714016186,21.55225056119766
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.18863636363636366,3.894230537958225e-05,0.0010667050955817103,0.0010277627902021281,26.391934267688672
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1931818181818182,2.685360545509506e-05,0.0008539992850273848,0.0008271456795722897,30.80203327457908
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.19772727272727275,1.8175772648447848e-05,0.0006826687604188919,0.000664492987770444,36.55926843186615
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.20227272727272727,1.1993540517369875e-05,0.0005448926822282374,0.0005328991417108675,44.43217551205257
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2040816326530612,1.052641167283067e-05,0.0004979351069778204,0.00048740869530498974,46.30339988123609
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.20681818181818182,8.306909061861064e-06,0.00043427973287180066,0.0004259728238099396,51.279334991921836
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.21136363636363636,5.264170054971282e-06,0.0003456150880083442,0.0003403509179533729,64.65422844342386
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2159090909090909,3.7238467615258897e-06,0.00027465206221677363,0.00027092821545524775,72.75491180236428
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.22045454545454546,2.274147859476542e-06,0.00021794634812977165,0.00021567220027029512,94.8364480942281
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.22448979591836732,1.7112406552399022e-06,0.00017728270904626697,0.00017557146839102707,102.59887483069326
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.225,1.640068479991586e-06,0.00017270012176595628,0.0001710600532859647,104.30049176138702
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.24489795918367346,2.644877710233409e-07,6.133991701062769e-05,6.107542923960434e-05,230.91879856863372
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.26530612244897955,3.922501013406912e-08,2.0650759324780665e-05,2.0611534314646598e-05,525.4557943619349
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2857142857142857,5.6216387303987895e-09,6.776142527087359e-06,6.77052088835696e-06,1204.1536390649014
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3061224489795918,7.828555439235271e-10,2.1725929855165305e-06,2.1718101299726068e-06,2770.676493658235
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.32653061224489793,1.0637985316453798e-10,6.829815220044111e-07,6.828751421512465e-07,6359.434493776761
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3469387755102041,1.4152262892823338e-11,2.114360881932953e-07,2.1142193593040246e-07,13953.159170076146
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.36734693877551017,1.8479649484205852e-12,6.479469760733991e-08,6.479284964239149e-08,22750.57833079164
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.375,8.68586169154686e-13,4.1523851024294345e-08,4.152298243812519e-08,22221.604292891363
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3795454545454546,5.032362367522576e-13,3.1875597272801315e-08,3.187509403656456e-08,21204.314569631926
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3840909090909091,3.45697835980812e-13,2.446813596179709e-08,2.4467790263961106e-08,18182.232006138107
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3877551020408163,2.373160990764453e-13,1.9770805437246963e-08,1.9770568121147887e-08,15978.591190969706
