case_id,u1,u2,u3,u4,t_days,t_star,x_star,c_comsol_star,c_model_star,abs_err,rel_err
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.0,1.0,0.9568674546258729,0.04313254537412714,0.043132545374084
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.02040816326530612,0.6974776144437437,0.6977976813729247,0.00032006692918107316,0.0004588920454972248
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.04081632653061224,0.40913889693848626,0.42010335944531507,0.01096446250682881,0.026798875855723173
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.061224489795918366,0.1974977540429723,0.2160860100079538,0.01858825596498151,0.09411882203401102
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.08163265306122448,0.07767392055461558,0.09329138025281906,0.015617459698203481,0.20106439312563304
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1020408163265306,0.025058242423949852,0.03443930946969177,0.00938106704574192,0.3743705119717986
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.12244897959183673,0.006773001166611723,0.010873535974225003,0.0041005348076132795,0.6054236085506535
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.14285714285714285,0.0015770511372708025,0.0028727870667887975,0.001295735929517995,0.8216194757886782
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.16326530612244897,0.00032519632983823293,0.0006074439785741549,0.000282247648735922,0.8679299917326696
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.17500000000000002,0.00012691342737866952,0.00021840151718293494,9.148808980426543e-05,0.7208700527046982
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.17954545454545456,8.15669898755142e-05,0.00014246603979508184,6.089904991956764e-05,0.746613909203914
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.18367346938775508,6.083078207013543e-05,9.503018047325672e-05,3.419939840312129e-05,0.5622054604112323
