case_id,u1,u2,u3,u4,t_days,t_star,x_star,c_comsol_star,c_model_star,abs_err,rel_err
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.0,1.0,0.7971078753471375,0.20289212465286255,0.20289212465265963
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.02040816326530612,0.6974776144437437,0.6265498399734497,0.07092777447029397,0.10169182924495578
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.04081632653061224,0.40913889693848626,0.4472726881504059,0.03813379121191962,0.09320500078866813
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.061224489795918366,0.1974977540429723,0.29952290654182434,0.10202515249885205,0.5165889252398104
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.08163265306122448,0.07767392055461558,0.19473397731781006,0.11706005676319448,1.5070702743706348
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1020408163265306,0.025058242423949852,0.12572748959064484,0.10066924716669498,4.017410537399111
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.12244897959183673,0.006773001166611723,0.08151097595691681,0.07473797479030508,11.034690965018536
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.14285714285714285,0.0015770511372708025,0.05327948182821274,0.051702430690941936,32.78424487086219
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.16326530612244897,0.00032519632983823293,0.03513506427407265,0.034809867944234414,107.04262208158303
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.17500000000000002,0.00012691342737866952,0.02775837667286396,0.02763146324548529,217.71898843550068
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.17954545454545456,8.15669898755142e-05,0.02535381354391575,0.025272246554040236,309.83423910550044
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.18367346938775508,6.083078207013543e-05,0.023358367383480072,0.023297536601409936,382.98926013411364
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1840909090909091,5.8989695245696226e-05,0.02316584810614586,0.023106858410900162,391.71007619124657
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.18863636363636366,3.894230537958225e-05,0.021174047142267227,0.021135104836887644,542.728636328765
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1931818181818182,2.685360545509506e-05,0.019360022619366646,0.01933316901391155,719.9468364236558
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.19772727272727275,1.8175772648447848e-05,0.01770697347819805,0.017688797705549604,973.207415963841
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.20227272727272727,1.1993540517369875e-05,0.016200082376599312,0.016188088836081943,1349.7338390530633
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2040816326530612,1.052641167283067e-05,0.015638010576367378,0.015627484164694547,1484.5973315325232
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.20681818181818182,8.306909061861064e-06,0.014825914986431599,0.014817608077369737,1783.768930567912
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.21136363636363636,5.264170054971282e-06,0.013572200201451778,0.013566936031396807,2577.2217296367508
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2159090909090909,3.7238467615258897e-06,0.01242787018418312,0.012424146337421595,3336.3733248672493
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.22045454545454546,2.274147859476542e-06,0.011383169330656528,0.011380895182797052,5004.463597610175
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.22448979591836732,1.7112406552399022e-06,0.010531818494200706,0.010530107253545466,6153.489322388678
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.225,1.640068479991586e-06,0.01042894832789898,0.010427308259418988,6357.84543681191
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.24489795918367346,2.644877710233409e-07,0.007129440549761057,0.007129176061990034,26954.55097925836
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.26530612244897955,3.922501013406912e-08,0.004848751705139875,0.004848712480129741,123609.62696836887
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2857142857142857,5.6216387303987895e-09,0.0033126052003353834,0.003312599578696653,589153.9075393706
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3061224489795918,7.828555439235271e-10,0.0022738866973668337,0.00227388591451129,2900899.192636354
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.32653061224489793,1.0637985316453798e-10,0.0015690745785832405,0.0015690744722033874,14612373.047289394
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3469387755102041,1.4152262892823338e-11,0.0010891935089603066,0.0010891934948080437,71883223.15367992
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.36734693877551017,1.8479649484205852e-12,0.0007612344343215227,0.0007612344324735578,267290660.61565143
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.375,8.68586169154686e-13,0.0006668278365395963,0.0006668278356710102,356862234.49500906
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3795454545454546,5.032362367522576e-13,0.0006167208193801343,0.0006167208188768981,410262075.7794687
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3840909090909091,3.45697835980812e-13,0.0005706134252250195,0.0005706134248793216,424027898.10792106
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3877551020408163,2.373160990764453e-13,0.000536127423401922,0.0005361274231646059,433298672.47729254
