epoch,total_loss,pde_loss,ic_loss,inlet_bc_loss,outlet_bc_loss
1,2.992236852645874,1.722222089767456,0.1491493582725525,0.17370904982089996,0.9471561312675476
2,2.7660748958587646,1.5890157222747803,0.13511395454406738,0.1734320968389511,0.8685131669044495
3,2.550424098968506,1.4617680311203003,0.1219237744808197,0.17352302372455597,0.7932091951370239
4,2.345457077026367,1.3401410579681396,0.10977547615766525,0.1740468591451645,0.7214937806129456
5,2.151244640350342,1.2242439985275269,0.09862034022808075,0.17499114573001862,0.6533892750740051
6,1.9678077697753906,1.1141659021377563,0.08840179443359375,0.17633137106895447,0.5889087319374084
7,1.795177698135376,1.0099743604660034,0.07907498627901077,0.17802490293979645,0.5281034111976624
8,1.6334047317504883,0.911734938621521,0.07060826569795609,0.18000589311122894,0.47105565667152405
9,1.4825290441513062,0.8195034265518188,0.06298123300075531,0.18220016360282898,0.41784417629241943
10,1.3425520658493042,0.733321487903595,0.05617552250623703,0.18453821539878845,0.36851680278778076
11,1.2134230136871338,0.6532114744186401,0.05017026513814926,0.18695785105228424,0.32308343052864075
12,1.0950305461883545,0.5791665315628052,0.04494326934218407,0.18939825892448425,0.2815224826335907
13,0.9871929883956909,0.5111409425735474,0.040472377091646194,0.19179359078407288,0.24378612637519836
14,0.8896565437316895,0.44905033707618713,0.03673490509390831,0.19407038390636444,0.20980088412761688
15,0.8020914793014526,0.39277130365371704,0.03370616212487221,0.19614805281162262,0.17946594953536987
16,0.7240954637527466,0.34214553236961365,0.03135773539543152,0.19794045388698578,0.15265174210071564
17,0.6551965475082397,0.29698213934898376,0.029656268656253815,0.19935913383960724,0.12919899821281433
18,0.5948611497879028,0.2570616602897644,0.028562797233462334,0.20031647384166718,0.10892018675804138
19,0.5425029397010803,0.22213803231716156,0.028032921254634857,0.2007298618555069,0.09160212427377701
20,0.4974942207336426,0.19194065034389496,0.0280174408107996,0.20052573084831238,0.077010378241539
21,0.4591776430606842,0.16617603600025177,0.02846389077603817,0.1996425837278366,0.06489512324333191
22,0.42687898874282837,0.14452938735485077,0.029318153858184814,0.1980339139699936,0.054997518658638
23,0.39991945028305054,0.12666670978069305,0.030526135116815567,0.1956702321767807,0.047056373208761215
24,0.37762731313705444,0.11223749816417694,0.03203527629375458,0.1925405114889145,0.04081405699253082
25,0.35935017466545105,0.10087902098894119,0.03379562497138977,0.18865320086479187,0.036022335290908813
26,0.3444659113883972,0.09222166240215302,0.03576059266924858,0.18403677642345428,0.032446861267089844
27,0.3323933780193329,0.08589572459459305,0.03788736090064049,0.1787390410900116,0.02987126260995865
28,0.3226016163825989,0.08153866231441498,0.04013689607381821,0.1728259027004242,0.028100166469812393
29,0.3146161735057831,0.07880228757858276,0.042474064975976944,0.1663784235715866,0.02696140483021736
30,0.3080240488052368,0.0773593932390213,0.04486735537648201,0.15948991477489471,0.026307405903935432
31,0.3024749159812927,0.07690897583961487,0.047288719564676285,0.15226183831691742,0.0260153915733099
32,0.2976803183555603,0.07718032598495483,0.04971318691968918,0.14479996263980865,0.02598683536052704
33,0.29341015219688416,0.07793515175580978,0.05211864411830902,0.13721054792404175,0.026145821437239647
34,0.2894878685474396,0.07896874099969864,0.05448533967137337,0.12959691882133484,0.02643686532974243
35,0.2857843339443207,0.08010978251695633,0.05679551512002945,0.12205696105957031,0.026822049170732498
36,0.2822105586528778,0.08121941238641739,0.05903305858373642,0.11468006670475006,0.02727804146707058
37,0.27871111035346985,0.08218909800052643,0.06118322163820267,0.10754592716693878,0.02779284305870533
38,0.2752563953399658,0.08293858170509338,0.06323228776454926,0.10072280466556549,0.02836271934211254
39,0.2718367576599121,0.08341282606124878,0.06516756117343903,0.09426704049110413,0.028989315032958984
40,0.2684561312198639,0.08357910066843033,0.06697733700275421,0.08822263777256012,0.02967704087495804
41,0.26512715220451355,0.08342374861240387,0.06865088641643524,0.08262155205011368,0.03043096512556076
42,0.2618667185306549,0.08294873684644699,0.07017868757247925,0.07748424261808395,0.03125503286719322
43,0.2586927115917206,0.08216878771781921,0.0715525895357132,0.07282049208879471,0.032150834798812866
44,0.25562164187431335,0.08110800385475159,0.07276608794927597,0.06863071769475937,0.03311682492494583
45,0.25266677141189575,0.07979723811149597,0.07381448894739151,0.06490717083215714,0.03414788842201233
46,0.24983733892440796,0.07827147841453552,0.07469509541988373,0.061635375022888184,0.03523539379239082
47,0.24713797867298126,0.07656741887331009,0.07540745288133621,0.05879558250308037,0.036367516964673996
48,0.2445688545703888,0.07472176849842072,0.07595322281122208,0.05636420473456383,0.03752964735031128
49,0.24212640523910522,0.0727696344256401,0.0763363316655159,0.05431515350937843,0.03870528191328049
50,0.23980377614498138,0.07074349373579025,0.0765627771615982,0.05262085422873497,0.039876651018857956
51,0.23759159445762634,0.06867215037345886,0.07664043456315994,0.05125333368778229,0.04102567955851555
52,0.2354791760444641,0.06658072024583817,0.07657887041568756,0.050184935331344604,0.042134638875722885
53,0.23345501720905304,0.06448999792337418,0.07638906687498093,0.04938897490501404,0.0431869812309742
54,0.23150776326656342,0.062416888773441315,0.07608301937580109,0.048840004950761795,0.04416784271597862
55,0.2296268343925476,0.06037457287311554,0.07567352056503296,0.0485142320394516,0.04506450518965721
56,0.22780297696590424,0.058372966945171356,0.07517378032207489,0.04838942736387253,0.04586680233478546
57,0.22602829337120056,0.05641907453536987,0.07459706813097,0.04844497889280319,0.046567171812057495
58,0.22429688274860382,0.054517749696969986,0.07395658642053604,0.04866170138120651,0.04716085270047188
59,0.22260454297065735,0.05267205089330673,0.07326511293649673,0.04902167618274689,0.04764571040868759
60,0.22094865143299103,0.05088368058204651,0.07253485918045044,0.049508027732372284,0.0480220802128315
61,0.21932820975780487,0.04915357008576393,0.07177732139825821,0.050104688853025436,0.0482926182448864
62,0.21774335205554962,0.04748210683465004,0.07100309431552887,0.050796180963516235,0.048461973667144775
63,0.2161952257156372,0.04586944729089737,0.070221908390522,0.05156746506690979,0.048536401242017746
64,0.21468544006347656,0.04431573301553726,0.06944248825311661,0.0524037666618824,0.04852346330881119
65,0.2132159173488617,0.042821139097213745,0.06867258995771408,0.0532904677093029,0.04843173176050186
66,0.21178863942623138,0.041385967284440994,0.06791898608207703,0.054213203489780426,0.04827047511935234
67,0.21040505170822144,0.040010642260313034,0.06718751043081284,0.055157698690891266,0.04804921895265579
68,0.2090664952993393,0.038695722818374634,0.06648308038711548,0.05610997974872589,0.04777770861983299
69,0.20777341723442078,0.03744173422455788,0.06580975651741028,0.05705643445253372,0.0474654957652092
70,0.20652568340301514,0.03624917194247246,0.06517075002193451,0.05798392742872238,0.047121815383434296
71,0.20532244443893433,0.035118333995342255,0.06456856429576874,0.058880046010017395,0.04675549641251564
72,0.20416224002838135,0.03404933959245682,0.06400496512651443,0.05973321571946144,0.046374715864658356
73,0.2030429095029831,0.033041950315237045,0.06348108500242233,0.06053287163376808,0.04598701000213623
74,0.20196184515953064,0.03209556266665459,0.06299740821123123,0.06126968562602997,0.045599184930324554
75,0.20091599225997925,0.031209146603941917,0.06255386769771576,0.061935730278491974,0.04521724954247475
76,0.19990211725234985,0.03038128651678562,0.06214989721775055,0.0625244528055191,0.04484647139906883
77,0.19891679286956787,0.029610080644488335,0.06178442761301994,0.06303098797798157,0.04449129104614258
78,0.19795659184455872,0.028893230482935905,0.06145593896508217,0.06345199793577194,0.04415542259812355
79,0.19701823592185974,0.028228146955370903,0.061162516474723816,0.06378577649593353,0.04384179413318634
80,0.1960986852645874,0.027611855417490005,0.060901883989572525,0.06403224170207977,0.0435527004301548
81,0.19519515335559845,0.027041194960474968,0.06067146360874176,0.06419284641742706,0.04328964278101921
82,0.19430525600910187,0.02651284821331501,0.06046842783689499,0.06427038460969925,0.04305359721183777
83,0.1934269219636917,0.026023421436548233,0.060289692133665085,0.06426894664764404,0.04284486174583435
84,0.19255860149860382,0.025569479912519455,0.060132090002298355,0.06419377028942108,0.04266326501965523
85,0.1916990578174591,0.025147654116153717,0.05999233201146126,0.06405100971460342,0.04250805824995041
86,0.19084739685058594,0.024754730984568596,0.05986705422401428,0.06384749710559845,0.04237812012434006
87,0.19000309705734253,0.024387579411268234,0.059752997010946274,0.0635906383395195,0.04227188974618912
88,0.18916600942611694,0.024043383076786995,0.059646930545568466,0.06328819692134857,0.04218750447034836
89,0.18833601474761963,0.02371945232152939,0.05954577401280403,0.06294801086187363,0.04212278872728348
90,0.18751342594623566,0.0234134029597044,0.05944664403796196,0.06257797032594681,0.04207541048526764
91,0.18669842183589935,0.02312307432293892,0.05934685468673706,0.06218573823571205,0.04204276576638222
92,0.18589144945144653,0.022846538573503494,0.05924399569630623,0.06177863851189613,0.04202226549386978
93,0.18509285151958466,0.022582124918699265,0.059135958552360535,0.061363525688648224,0.04201124981045723
94,0.18430308997631073,0.022328369319438934,0.05902089551091194,0.060946837067604065,0.04200698435306549
95,0.18352247774600983,0.022084012627601624,0.058897316455841064,0.060534246265888214,0.042006898671388626
96,0.18275126814842224,0.02184794284403324,0.05876399576663971,0.06013086810708046,0.04200846701860428
97,0.1819896697998047,0.02161923609673977,0.05862003192305565,0.05974106118083,0.04200934246182442
98,0.18123780190944672,0.021397100761532784,0.05846481770277023,0.05936858803033829,0.04200729727745056
99,0.18049564957618713,0.02118084952235222,0.05829798802733421,0.05901641026139259,0.04200040549039841
100,0.17976312339305878,0.02096988447010517,0.05811946839094162,0.05868687480688095,0.04198690131306648
101,0.1790400743484497,0.02076372131705284,0.05792936682701111,0.05838169530034065,0.0419652946293354
102,0.17832627892494202,0.02056192234158516,0.05772797018289566,0.05810202285647392,0.04193435236811638
103,0.17762140929698944,0.02036411687731743,0.057515762746334076,0.057848405092954636,0.041893120855093
104,0.1769251525402069,0.020170021802186966,0.05729331821203232,0.05762092024087906,0.04184088110923767
105,0.17623715102672577,0.01997934654355049,0.057061340659856796,0.057419292628765106,0.04177717864513397
106,0.17555707693099976,0.01979193463921547,0.05682060122489929,0.05724275857210159,0.041701801121234894
107,0.17488448321819305,0.019607558846473694,0.05657189339399338,0.05709027498960495,0.04161475598812103
108,0.17421910166740417,0.019426140934228897,0.056316085159778595,0.056960590183734894,0.0415162667632103
109,0.1735604852437973,0.019247572869062424,0.056054018437862396,0.05685222148895264,0.041406676173210144
110,0.1729084551334381,0.019071808084845543,0.05578654631972313,0.05676351115107536,0.041286591440439224
111,0.17226266860961914,0.018898801878094673,0.055514492094516754,0.056692689657211304,0.04115667939186096
112,0.17162290215492249,0.018728557974100113,0.05523863807320595,0.05663798004388809,0.041017722338438034
113,0.1709890067577362,0.018561065196990967,0.05495975539088249,0.05659753456711769,0.040870651602745056
114,0.1703607439994812,0.018396371975541115,0.054678529500961304,0.05656948685646057,0.04071635752916336
115,0.1697380393743515,0.01823447085916996,0.05439560115337372,0.056552138179540634,0.04055583104491234
116,0.16912078857421875,0.018075434491038322,0.05411157011985779,0.05654370039701462,0.04039007052779198
117,0.1685088723897934,0.0179192665964365,0.0538269504904747,0.056542593985795975,0.04022006690502167
118,0.16790226101875305,0.017766011878848076,0.05354219675064087,0.05654729902744293,0.04004674404859543
119,0.16730090975761414,0.017615679651498795,0.05325774475932121,0.05655641853809357,0.03987106308341026
120,0.16670480370521545,0.017468301579356194,0.05297388881444931,0.05656874179840088,0.03969385847449303
121,0.16611385345458984,0.01732383295893669,0.05269092693924904,0.05658314377069473,0.03951593488454819
122,0.16552801430225372,0.01718228869140148,0.05240906774997711,0.056598640978336334,0.03933801129460335
123,0.16494737565517426,0.017043650150299072,0.052128493785858154,0.0566144697368145,0.03916075453162193
124,0.16437175869941711,0.016907868906855583,0.051849301904439926,0.056629911065101624,0.03898467868566513
125,0.16380125284194946,0.01677493378520012,0.05157157778739929,0.05664445832371712,0.03881027549505234
126,0.16323569416999817,0.016644751653075218,0.05129536613821983,0.056657690554857254,0.03863789886236191
127,0.162675142288208,0.01651730202138424,0.05102064460515976,0.05666935816407204,0.038467831909656525
128,0.16211944818496704,0.01639251969754696,0.05074740946292877,0.056679241359233856,0.03830026835203171
129,0.16156861186027527,0.016270365566015244,0.0504755973815918,0.05668729543685913,0.0381353460252285
130,0.16102249920368195,0.01615077257156372,0.05020518973469734,0.05669347196817398,0.0379730649292469
131,0.16048109531402588,0.0160337183624506,0.04993607476353645,0.05669788643717766,0.03781341761350632
132,0.1599443554878235,0.015919139608740807,0.04966823011636734,0.056700658053159714,0.03765631467103958
133,0.15941211581230164,0.01580699533224106,0.04940156638622284,0.05670192092657089,0.03750162944197655
134,0.15888440608978271,0.015697278082370758,0.04913604259490967,0.05670192092657089,0.037349164485931396
135,0.15836107730865479,0.015589948743581772,0.048871610313653946,0.05670081451535225,0.037198711186647415
136,0.15784212946891785,0.015484994277358055,0.048608243465423584,0.056698866188526154,0.0370500311255455
137,0.15732744336128235,0.015382400713860989,0.048345908522605896,0.056696273386478424,0.036902863532304764
138,0.1568169891834259,0.01528213918209076,0.04808463901281357,0.056693267077207565,0.03675694018602371
139,0.15631069242954254,0.015184208750724792,0.0478244386613369,0.056690018624067307,0.03661201521754265
140,0.1558084934949875,0.015088590793311596,0.04756533354520798,0.05668673291802406,0.03646783530712128
141,0.15531037747859955,0.014995275996625423,0.047307390719652176,0.05668352171778679,0.036324188113212585
142,0.15481625497341156,0.014904225245118141,0.04705066606402397,0.05668053403496742,0.036180827766656876
143,0.15432606637477875,0.014815447852015495,0.046795230358839035,0.05667780712246895,0.03603757917881012
144,0.15383979678153992,0.014728878624737263,0.04654117673635483,0.05667547509074211,0.03589426353573799
145,0.1533573865890503,0.014644520357251167,0.04628858342766762,0.05667354166507721,0.035750746726989746
146,0.1528787910938263,0.014562301337718964,0.04603753238916397,0.05667202174663544,0.035606931895017624
147,0.15240393579006195,0.014482180587947369,0.04578813537955284,0.056670915335416794,0.03546271100640297
148,0.15193280577659607,0.014404093846678734,0.04554044082760811,0.0566701777279377,0.03531808406114578
149,0.15146532654762268,0.01432797685265541,0.04529457539319992,0.05666977912187576,0.03517300263047218
150,0.15100151300430298,0.014253770001232624,0.04505056515336037,0.056669700890779495,0.03502747789025307
151,0.1505412459373474,0.014181367121636868,0.044808510690927505,0.05666981637477875,0.034881554543972015
152,0.15008452534675598,0.014110694639384747,0.04456844553351402,0.05667012184858322,0.03473526984453201
153,0.1496313065290451,0.01404168363660574,0.0443304143846035,0.05667049065232277,0.03458871692419052
154,0.14918150007724762,0.013974199071526527,0.04409445449709892,0.05667087808251381,0.03444196656346321
155,0.1487351506948471,0.013908160850405693,0.043860580772161484,0.056671272963285446,0.03429514169692993
156,0.1482921540737152,0.013843457214534283,0.043628793209791183,0.056671563535928726,0.034148335456848145
157,0.14785242080688477,0.013779992237687111,0.04339906573295593,0.056671738624572754,0.034001633524894714
158,0.14741599559783936,0.01371764950454235,0.04317140206694603,0.05667177960276604,0.033855170011520386
159,0.1469828337430954,0.013656336814165115,0.042945776134729385,0.056671638041734695,0.033709075301885605
160,0.14655283093452454,0.0135959442704916,0.042722128331661224,0.056671276688575745,0.03356347605586052
161,0.14612597227096558,0.01353637408465147,0.04250042140483856,0.05667073279619217,0.0334184393286705
162,0.14570222795009613,0.013477533124387264,0.04228060692548752,0.05667000636458397,0.0332740880548954
163,0.14528155326843262,0.013419314287602901,0.04206263646483421,0.05666908994317055,0.03313051909208298
164,0.14486393332481384,0.013361665420234203,0.04184642434120178,0.056668028235435486,0.0329878106713295
165,0.14444929361343384,0.013304492458701134,0.04163194075226784,0.05666685104370117,0.03284601494669914
166,0.1440376192331314,0.013247729279100895,0.041419096291065216,0.0566655769944191,0.03270522132515907
