epoch,train_total,train_pde,proxy_pde_p90,proxy_pde_p50,proxy_pde_rms_excl,proxy_ic_rms,proxy_inlet_rms,proxy_outlet_rms,proxy_combined,wall_s
0,nan,nan,0.6801341342537186,0.3082191220128175,0.4053731092563653,0.6839912308389349,0.7907156511461271,0.6334391805483517,1.398893448716816,0.34
20,0.013099450379163888,0.000445977406449751,0.03540852069750855,0.0022660618455841324,0.1275777229070436,0.04402745743923021,0.010173951962964832,0.00012944979680573333,0.05740824333093399,25.65
40,0.01286835040699517,0.0002910558969153896,0.0231246417068591,0.0010335128976367493,0.16797542966289408,0.042145291397604055,0.008104740975510368,3.581976733507583e-05,0.04875102819834075,53.15
60,0.012811842465131876,0.0002730311169626853,0.02437942465179639,0.0014327985490724326,0.18016983872834272,0.0402439680773061,0.005971977284471987,5.6329696682781806e-05,0.047429958872856164,78.69
