epoch,train_total,train_pde,proxy_pde_rms,proxy_pde_max,proxy_ic_rms,proxy_inlet_rms,proxy_outlet_rms,proxy_combined,true_rel_l2,wall_s
0,nan,nan,0.3437429450017913,0.9970548998071107,0.6918975953020454,0.2493769542499634,0.89494915777606,1.2083063994444145,2.4883527910862653,0.42
20,0.012782708118028306,0.00017335901664461396,0.19304282670168138,7.9798182311106896,0.04222436127757056,0.006550097355773896,1.0646808395844246e-05,0.19771528396914295,0.010598127864334488,25.6
40,0.012609667487551013,6.588981395589134e-05,0.2209748511457736,9.655695498105445,0.039531985244564874,0.004574233787311786,1.1664215264571265e-05,0.22452970059007382,0.01914071765694416,49.68
60,0.012567025741870097,3.6922511019180025e-05,0.2353203238931152,10.427977138597733,0.03883459611455298,0.0037255542299154615,1.361875722464414e-05,0.2385323052174101,0.02054240745245859,72.08
