epoch,total_loss,pde_loss,ic_loss,inlet_bc_loss,outlet_bc_loss
1,1.335519790649414,0.12204670161008835,0.0137925511226058,1.1640949249267578,0.03558565303683281
2,0.8019964098930359,0.0030162360053509474,0.004964154213666916,0.7887111306190491,0.005304890219122171
3,0.580848217010498,0.038766104727983475,0.045545972883701324,0.49650809168815613,2.799107642204035e-05
4,0.5180453658103943,0.12444876879453659,0.10006986558437347,0.29337453842163086,0.00015214370796456933
5,0.4839147925376892,0.17018285393714905,0.14364783465862274,0.16857172548770905,0.0015124189667403698
6,0.4449450969696045,0.16000764071941376,0.16996923089027405,0.10000929236412048,0.014958945102989674
7,0.4078001081943512,0.1142420694231987,0.1787973940372467,0.06574621051549911,0.04901441931724548
8,0.38922029733657837,0.061077602207660675,0.17356906831264496,0.04981745034456253,0.1047561764717102
9,0.3990514278411865,0.021723948419094086,0.16045430302619934,0.0429096482694149,0.1739635169506073
10,0.42966365814208984,0.003480158746242523,0.1458447426557541,0.04073447734117508,0.23960429430007935
11,0.45894989371299744,0.00032681136508472264,0.13366849720478058,0.04181649163365364,0.28313809633255005
12,0.46772468090057373,0.001800606376491487,0.12493229657411575,0.04568738862872124,0.29530438780784607
13,0.4518354833126068,0.001869184779934585,0.11930778622627258,0.0519794300198555,0.2786790728569031
14,0.4194844365119934,0.0005159139982424676,0.1163577288389206,0.06025131791830063,0.2423594743013382
15,0.38325801491737366,0.0007877739844843745,0.11573177576065063,0.0700882151722908,0.19665025174617767
16,0.35398954153060913,0.0055600120685994625,0.11695869266986847,0.08119906485080719,0.15027177333831787
17,0.33756911754608154,0.01558747049421072,0.11926493048667908,0.09344201534986496,0.10927470773458481
18,0.33424094319343567,0.02904808521270752,0.12157363444566727,0.10678187012672424,0.07683736830949783
19,0.339924156665802,0.042381756007671356,0.12272026389837265,0.12119345366954803,0.05362867936491966
20,0.34883570671081543,0.05189402401447296,0.12180498242378235,0.13653254508972168,0.03860413655638695
21,0.3561747968196869,0.055278878659009933,0.11849533766508102,0.15241149067878723,0.029989099130034447
22,0.35964012145996094,0.052317459136247635,0.11310751736164093,0.1681244820356369,0.026090670377016068
23,0.35938456654548645,0.04458415508270264,0.10644970834255219,0.1826547384262085,0.02569594979286194
24,0.35693785548210144,0.034544866532087326,0.09954921901226044,0.19477294385433197,0.02807084657251835
25,0.35394030809402466,0.0245846975594759,0.0933997705578804,0.20321519672870636,0.03274065628647804
26,0.35129889845848083,0.01634223945438862,0.08880120515823364,0.20691169798374176,0.03924376517534256
27,0.3489910662174225,0.010493443347513676,0.08629919588565826,0.2052178978919983,0.04698053002357483
28,0.34641867876052856,0.006933934986591339,0.08619485795497894,0.1980893760919571,0.055200524628162384
29,0.3430142402648926,0.005180672742426395,0.08858095109462738,0.18614569306373596,0.06310693919658661
30,0.3387454152107239,0.0047684842720627785,0.09336429089307785,0.17059753835201263,0.07001509517431259
31,0.3342612683773041,0.005465677473694086,0.10025282204151154,0.15305104851722717,0.07549172639846802
32,0.3306240439414978,0.007249116897583008,0.10871461033821106,0.13523758947849274,0.0794227197766304
33,0.3287786543369293,0.010104866698384285,0.11794481426477432,0.11873489618301392,0.08199406415224075
34,0.32904425263404846,0.013800576329231262,0.12689310312271118,0.1047472134232521,0.08360335975885391
35,0.33090445399284363,0.017781205475330353,0.13439100980758667,0.09399668127298355,0.08473557978868484
36,0.3332276940345764,0.021268172189593315,0.13937492668628693,0.08674679696559906,0.08583781123161316
37,0.33480867743492126,0.02352135255932808,0.1411396861076355,0.08292842656373978,0.08721920847892761
38,0.33492642641067505,0.0241205133497715,0.1395212709903717,0.08229455351829529,0.08899009972810745
39,0.33360710740089417,0.023110175505280495,0.13492850959300995,0.08452394604682922,0.09104447066783905
40,0.33147764205932617,0.020941738039255142,0.1282145231962204,0.08923660218715668,0.09308478981256485
41,0.32934918999671936,0.01826769858598709,0.12044975906610489,0.0959458276629448,0.09468591958284378
42,0.32779860496520996,0.01571088843047619,0.11268698424100876,0.10400956869125366,0.0953911617398262
43,0.32696589827537537,0.013715546578168869,0.10578952729701996,0.11263732612133026,0.09482349455356598
44,0.32662487030029297,0.012516587041318417,0.1003512293100357,0.12097182869911194,0.09278521686792374
45,0.32642295956611633,0.012190853245556355,0.09669382125139236,0.12822094559669495,0.08931733667850494
46,0.3261191248893738,0.01272126380354166,0.09490606188774109,0.13379131257534027,0.08470050990581512
47,0.3256869614124298,0.014021695591509342,0.09488945454359055,0.13737639784812927,0.07939940690994263
48,0.3252573609352112,0.01591717265546322,0.09639359265565872,0.13897517323493958,0.07397140562534332
49,0.324971079826355,0.018115034326910973,0.09904395788908005,0.1388441026210785,0.06896801292896271
50,0.32485201954841614,0.020214445888996124,0.10237669944763184,0.13740544021129608,0.0648554265499115
51,0.324779212474823,0.021778525784611702,0.1058921366930008,0.135141059756279,0.06196748837828636
52,0.32456696033477783,0.02245219238102436,0.10912656038999557,0.13249830901622772,0.06048989295959473
53,0.32408949732780457,0.022074799984693527,0.11172651499509811,0.12982399761676788,0.060464177280664444
54,0.323365718126297,0.020732363685965538,0.11350302398204803,0.12733320891857147,0.06179710850119591
55,0.32254910469055176,0.018723173066973686,0.11444734781980515,0.12510967254638672,0.06426893174648285
56,0.32183516025543213,0.0164550319314003,0.11470425128936768,0.12313138693571091,0.06754449754953384
57,0.32134827971458435,0.014324086718261242,0.11451354622840881,0.1213119775056839,0.07119867205619812
58,0.3210805654525757,0.012627260759472847,0.11413879692554474,0.11954934149980545,0.0747651681303978
59,0.32091400027275085,0.011533597484230995,0.11380291730165482,0.11777102202177048,0.07780646532773972
60,0.32070398330688477,0.011103806085884571,0.11364321410655975,0.11596723645925522,0.0799897238612175
61,0.3203640282154083,0.011324598453938961,0.1136908307671547,0.11420362442731857,0.08114499598741531
62,0.3199008107185364,0.012127401307225227,0.11387387663125992,0.1126125231385231,0.08128699660301208
63,0.3193841576576233,0.01338429655879736,0.11404126137495041,0.11136529594659805,0.08059332519769669
64,0.3188854455947876,0.01489899680018425,0.11400315910577774,0.11063504964113235,0.07934825122356415
65,0.3184293508529663,0.016418784856796265,0.11358162760734558,0.11055836081504822,0.07787058502435684
