epoch,train_total,train_pde,proxy_pde_rms,proxy_pde_rms_excl,proxy_pde_max_excl,proxy_pde_p50,proxy_pde_p90,proxy_ic_rms,proxy_inlet_rms,proxy_outlet_rms,proxy_combined,true_rel_l2,wall_s
0,nan,nan,0.3437429450017913,0.3408138542018576,0.9812338248452737,0.191487174038764,0.6075368842514486,0.6918975953020454,0.2493769542499634,0.89494915777606,1.2074763873118783,2.4883527910862653,0.34
20,0.012782708118028306,0.00017335901664461396,0.19304282670168138,0.0946067729289698,3.5785754978976128,0.00037021472459411063,0.018665526752484396,0.04222436127757056,0.006550097355773896,1.0646808395844246e-05,0.10380868007087411,0.010598127864334488,25.76
40,0.012609667487551013,6.588981395589134e-05,0.2209748511457736,0.10440560340043702,4.138432840706217,0.00037682546874164046,0.013997185952639879,0.039531985244564874,0.004574233787311786,1.1664215264571265e-05,0.11173285832547533,0.01914071765694416,53.5
60,0.012567025741870097,3.6922511019180025e-05,0.2353203238931152,0.10981934015112532,4.4065985193505774,0.00045690022249323097,0.010666590313383587,0.03883459611455298,0.0037255542299154615,1.361875722464414e-05,0.11654309617647718,0.02054240745245859,78.23
