case_id,u1,u2,u3,u4,t_days,t_star,x_star,c_comsol_star,c_model_star,abs_err,rel_err
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.0,1.0,0.9915070230150111,0.008492976984988854,0.00849297698498036
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.02040816326530612,0.6974776144437437,0.7472934621868533,0.049815847743109654,0.07142286248536829
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.04081632653061224,0.40913889693848626,0.44023134932160324,0.031092452383116975,0.07599485801936771
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.061224489795918366,0.1974977540429723,0.21165877802379854,0.014161023980826248,0.07170220263706563
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.08163265306122448,0.07767392055461558,0.0820247097324814,0.004350789177865813,0.05601351324542178
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1020408163265306,0.025058242423949852,0.02544736893646496,0.0003891265125151068,0.01552888290870965
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.12244897959183673,0.006773001166611723,0.006214139714505115,0.0005588614521066081,0.08251311911462024
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.14285714285714285,0.0015770511372708025,0.001200890575237672,0.0003761605620331305,0.2385214739742563
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.16326530612244897,0.00032519632983823293,0.00019998955068471687,0.00012520677915351606,0.3850190401311738
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.17500000000000002,0.00012691342737866952,6.96039535933236e-05,5.730947378534592e-05,0.4515635147318894
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.17954545454545456,8.15669898755142e-05,4.610389621406379e-05,3.5463093661450404e-05,0.43477261182251314
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.18367346938775508,6.083078207013543e-05,3.1656071217717856e-05,2.9174710852417574e-05,0.4796043940249842
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1840909090909091,5.8989695245696226e-05,3.047214071017648e-05,2.8517554535519746e-05,0.483432808616985
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.18863636363636366,3.894230537958225e-05,2.0106119038519937e-05,1.8836186341062315e-05,0.4836946779027518
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.1931818181818182,2.685360545509506e-05,1.3275424483870874e-05,1.3578180971224188e-05,0.5056371476185068
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.19772727272727275,1.8175772648447848e-05,8.757709810665597e-06,9.418062837782251e-06,0.5181657199272243
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.20227272727272727,1.1993540517369875e-05,5.713929980984981e-06,6.2796105363848936e-06,0.5235826738324396
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2040816326530612,1.052641167283067e-05,4.818532413372743e-06,5.7078792594579275e-06,0.5422435388829397
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.20681818181818182,8.306909061861064e-06,3.739960421149576e-06,4.566948640711488e-06,0.5497770659248378
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.21136363636363636,5.264170054971282e-06,2.5039485762525055e-06,2.7602214787187765e-06,0.5243411450530523
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2159090909090909,3.7238467615258897e-06,1.7187108837495127e-06,2.005135877776377e-06,0.5384580697667268
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.22045454545454546,2.274147859476542e-06,1.2072172203218563e-06,1.0669306391546858e-06,0.4691560249931349
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.22448979591836732,1.7112406552399022e-06,8.987025345895926e-07,8.125381206503096e-07,0.4748237153778251
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.225,1.640068479991586e-06,8.668258036668563e-07,7.732426763247296e-07,0.4714694625795345
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.24489795918367346,2.644877710233409e-07,2.5523302541070595e-07,9.254745612634963e-09,0.03499107193408313
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.26530612244897955,3.922501013406912e-08,1.0022002477051508e-07,6.099501463644595e-08,1.554963515992918
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.2857142857142857,5.6216387303987895e-09,5.144924290637076e-08,4.5827604175971966e-08,8.150551079905789
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.3061224489795918,7.828555439235271e-10,3.2246809170976445e-08,3.146395362705292e-08,40.13998991391013
0,0.01,0.01,0.01,0.01,100.0,0.08333333333333333,0.32653061224489793,1.0637985316453798e-10,2.3047416846699145e-08,2.2941036993534606e-08,213.64377317951897
